Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/6/2024 4:21:15 PM	286.000	0.029	-0.691000	-0.300000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:16 PM	286.400	0.029	-0.692000	-0.301000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:17 PM	287.700	0.029	-0.695000	-0.304000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:18 PM	286.300	0.029	-0.692000	-0.301000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:19 PM	286.900	0.029	-0.693000	-0.302000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:20 PM	286.900	0.029	-0.693000	-0.302000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:21 PM	286.900	0.029	-0.693000	-0.302000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:22 PM	287.000	0.029	-0.694000	-0.302000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:23 PM	287.200	0.029	-0.694000	-0.303000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:24 PM	287.300	0.029	-0.694000	-0.303000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:25 PM	288.100	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:26 PM	288.900	0.029	-0.698000	-0.307000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:27 PM	288.900	0.029	-0.698000	-0.307000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:28 PM	288.800	0.029	-0.698000	-0.307000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:29 PM	288.000	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:30 PM	288.100	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:31 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:32 PM	287.600	0.029	-0.695000	-0.304000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:33 PM	288.500	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:34 PM	288.300	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:35 PM	288.100	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:36 PM	288.600	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:37 PM	288.500	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:38 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:39 PM	287.700	0.029	-0.695000	-0.304000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:40 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:41 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:42 PM	287.200	0.029	-0.694000	-0.303000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:43 PM	288.700	0.029	-0.698000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:44 PM	288.600	0.029	-0.698000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:45 PM	288.100	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:46 PM	287.900	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:47 PM	287.700	0.029	-0.695000	-0.304000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:48 PM	287.900	0.029	-0.696000	-0.304000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:49 PM	288.500	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:50 PM	287.700	0.029	-0.695000	-0.304000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:51 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:52 PM	288.500	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:53 PM	288.600	0.029	-0.698000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:54 PM	287.900	0.029	-0.696000	-0.305000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:55 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:21:56 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:57 PM	289.200	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:58 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:21:59 PM	288.200	0.029	-0.697000	-0.305000	0	0	0	0.0	-0.2	21
11/6/2024 4:22:00 PM	288.300	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:22:01 PM	288.400	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:22:02 PM	288.500	0.029	-0.697000	-0.306000	0	0	0	0.0	-0.2	21
11/6/2024 4:22:03 PM	289.000	0.029	-0.698000	-0.307000	0	0	0	0.0	-0.1	21
11/6/2024 4:22:04 PM	288.700	0.029	-0.698000	-0.306000	0	0	0	0.0	-0.1	21
11/6/2024 4:22:05 PM	288.900	0.029	-0.698000	-0.307000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:06 PM	289.200	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:07 PM	289.300	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:08 PM	289.000	0.029	-0.699000	-0.307000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:09 PM	289.200	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.1	21
11/6/2024 4:22:10 PM	289.300	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:11 PM	289.300	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:12 PM	290.100	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:13 PM	289.600	0.029	-0.700000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:14 PM	289.800	0.029	-0.700000	-0.309000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:15 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:16 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:17 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:18 PM	290.100	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:19 PM	289.800	0.029	-0.700000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:20 PM	290.800	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:21 PM	290.500	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:22 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:23 PM	290.300	0.029	-0.702000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:24 PM	290.900	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:25 PM	289.900	0.029	-0.701000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:26 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:27 PM	290.900	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:28 PM	291.900	0.029	-0.706000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:29 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:30 PM	291.500	0.029	-0.705000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:31 PM	290.000	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:32 PM	290.800	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:33 PM	290.800	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:34 PM	291.200	0.029	-0.704000	-0.312000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:35 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:36 PM	290.800	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:37 PM	291.000	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:38 PM	291.100	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:39 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:40 PM	291.100	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:41 PM	290.700	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.2	22
11/6/2024 4:22:42 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:43 PM	290.400	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:44 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:45 PM	290.600	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:46 PM	290.800	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:47 PM	290.600	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:48 PM	290.000	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:49 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:50 PM	290.800	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:51 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:52 PM	290.000	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:53 PM	289.900	0.029	-0.701000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:54 PM	290.300	0.029	-0.702000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:55 PM	289.300	0.029	-0.699000	-0.308000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:56 PM	289.900	0.029	-0.701000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:57 PM	289.900	0.029	-0.701000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:58 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:22:59 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:00 PM	291.400	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:01 PM	290.700	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:02 PM	290.400	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:03 PM	290.200	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:04 PM	291.100	0.029	-0.704000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:05 PM	290.600	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:06 PM	289.700	0.029	-0.700000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:07 PM	289.800	0.029	-0.700000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:08 PM	290.100	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:09 PM	289.500	0.029	-0.700000	-0.308000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:10 PM	291.100	0.029	-0.704000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:11 PM	290.100	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:12 PM	290.000	0.029	-0.701000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:13 PM	289.900	0.029	-0.701000	-0.309000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:14 PM	291.600	0.029	-0.705000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:15 PM	290.400	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:16 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:17 PM	290.800	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:18 PM	291.700	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:19 PM	292.100	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:20 PM	292.200	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:21 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:22 PM	290.900	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:23 PM	290.300	0.029	-0.702000	-0.310000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:24 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:25 PM	291.600	0.029	-0.705000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:26 PM	291.200	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:27 PM	291.400	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:28 PM	291.900	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:29 PM	290.400	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:30 PM	290.600	0.029	-0.702000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:31 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:32 PM	291.000	0.029	-0.703000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:33 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:34 PM	292.500	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:35 PM	291.700	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:36 PM	292.700	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:37 PM	291.800	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:38 PM	291.400	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:39 PM	292.300	0.029	-0.707000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:40 PM	291.100	0.029	-0.704000	-0.312000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:41 PM	292.400	0.029	-0.707000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:42 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:43 PM	292.300	0.029	-0.707000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:44 PM	292.000	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:45 PM	292.000	0.029	-0.706000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:46 PM	293.600	0.029	-0.710000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:47 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:48 PM	292.500	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:49 PM	292.500	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:50 PM	291.900	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:51 PM	292.200	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:52 PM	293.500	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:53 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:54 PM	291.600	0.029	-0.705000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:55 PM	291.700	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:56 PM	292.500	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:57 PM	292.500	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.2	22
11/6/2024 4:23:58 PM	291.800	0.029	-0.705000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:23:59 PM	292.800	0.029	-0.708000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:00 PM	292.700	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:01 PM	290.700	0.029	-0.703000	-0.311000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:02 PM	291.600	0.029	-0.705000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:03 PM	291.900	0.029	-0.706000	-0.314000	0	0	0	0.0	-0.2	22
11/6/2024 4:24:04 PM	292.100	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.2	22
11/6/2024 4:24:05 PM	292.200	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:06 PM	292.700	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:07 PM	292.300	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:08 PM	292.200	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:09 PM	292.200	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:10 PM	290.300	0.029	-0.702000	-0.310000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:11 PM	291.300	0.029	-0.704000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:12 PM	291.500	0.029	-0.705000	-0.313000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:13 PM	292.000	0.029	-0.706000	-0.314000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:14 PM	292.100	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:15 PM	293.800	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.2	22
11/6/2024 4:24:16 PM	294.200	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:17 PM	293.500	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:18 PM	294.100	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:19 PM	293.800	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:20 PM	293.500	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:21 PM	292.900	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:22 PM	292.500	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:23 PM	292.100	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:24 PM	293.400	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:25 PM	292.800	0.029	-0.708000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:26 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:27 PM	292.000	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:28 PM	292.900	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:29 PM	293.600	0.029	-0.710000	-0.318000	0	0	0	0.0	-0.2	22
11/6/2024 4:24:30 PM	293.200	0.029	-0.709000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:31 PM	293.500	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.2	22
11/6/2024 4:24:32 PM	293.300	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:33 PM	293.000	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:34 PM	292.300	0.029	-0.706000	-0.315000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:35 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:36 PM	292.800	0.029	-0.708000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:37 PM	292.800	0.029	-0.708000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:38 PM	293.200	0.029	-0.709000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:39 PM	293.400	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:40 PM	293.600	0.029	-0.710000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:41 PM	293.500	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:42 PM	293.200	0.029	-0.709000	-0.317000	0	0	0	0.0	-0.2	22
11/6/2024 4:24:43 PM	294.100	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:44 PM	293.000	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:45 PM	293.300	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:46 PM	293.700	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:47 PM	293.200	0.029	-0.709000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:48 PM	293.800	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:49 PM	293.800	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:50 PM	293.900	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:51 PM	293.700	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:52 PM	293.700	0.029	-0.710000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:53 PM	292.700	0.029	-0.708000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:54 PM	293.500	0.029	-0.709000	-0.318000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:55 PM	293.700	0.029	-0.710000	-0.319000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:56 PM	294.400	0.029	-0.711000	-0.320000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:57 PM	292.700	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:58 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:24:59 PM	292.700	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:00 PM	293.200	0.029	-0.709000	-0.317000	0	0	0	0.0	-0.1	22
11/6/2024 4:25:01 PM	292.600	0.029	-0.707000	-0.316000	0	0	0	0.0	-0.2	22
11/6/2024 4:25:02 PM	293.000	0.029	-0.708000	-0.317000	0	0	0	0.0	-0.2	22
